id,lang,timespan,keyword,topics,topic_name,count
fr_1870_gasoline_4,fr,1870,gasoline,"['Thiers', 'gauche', 'Gambetta', 'depute', 'gouvernement', 'droite', 'majorite', 'vote', 'election', 'republique', 'republicain', 'ministre', 'conservateur', 'commission', 'seance']",politics,134
fr_1870_gasoline_5,fr,1870,gasoline,"['peuple', 'France', 'citoyen', 'guerre', 'journal', 'revolution', 'presse', 'falloir', 'homme', 'honnete', 'Bismarck', 'drapeau', 'patrie', 'siecle', 'nation']",war,197
fr_1870_gasoline_6,fr,1870,gasoline,"['cœur', 'oeil', 'repondit', 'avoir', 'main', 'jeune', 'Monsieur', 'bras', 'coup', 'tete', 'regarder', 'regard', 'sang', 'dire', 'pauvre']",body,131
fr_1870_gasoline_7,fr,1870,gasoline,"['bien', 'esprit', 'point', 'faire', 'situation', 'livre', 'compter', 'famille', 'maniere', 'question', 'Victor', 'tort', 'trop', 'besoin', 'droit']",literature,190
fr_1870_gasoline_8,fr,1870,gasoline,"['theâtre', 'artiste', 'scene', 'fille', 'monsieur', 'tableau', 'pere', 'mademoiselle', 'portrait', 'jouer', 'femme', 'talent', 'maître', 'dîner', 'œuvre']",theatre,174
fr_1870_gasoline_9,fr,1870,gasoline,"['general', 'français', 'note', 'militaire', 'officier', 'depeche', 'remplir', 'nouveau', 'malheureux', 'annoncer', 'mesure', 'novembre', 'population', 'ministre', 'traite']",military,183
fr_1870_gasoline_10,fr,1870,gasoline,"['president', 'temoin', 'comite', 'mars', 'conseil', 'commune', 'membre', 'condamne', 'crime', 'accuse', 'central', 'juge', 'justice', 'Commune', 'avoir']",crime,86
fr_1870_gasoline_11,fr,1870,gasoline,"['hier', 'maison', 'police', 'voiture', 'heure', 'matin', 'marchand', 'mort', 'femme', 'quartier', 'ouvrier', 'cocher', 'nuit', 'cadavre', 'fenetre']",crime,182
fr_1870_gasoline_12,fr,1870,gasoline,"['hectare', 'notaire', 'mise', 'centiare', 'contenance', 'avoue', 'prix', 'jardin', 'enchere', 'vendre', 'notair', 'vente', 'metre', 'meuble', 'bois']",real estate,94
fr_1870_gasoline_13,fr,1870,gasoline,"['Boulevard', 'Toilette', 'ninon', 'essence', 'flacon', 'pommade', 'parfumerie', 'poudre', 'Savon', 'Strasbourg', 'maladie', 'franco', 'capsule', 'peau', 'pharmacie']",perfume,268
eng_1850_gasoline_0,eng,1850,gasoline,"['people', 'Grant', 'President', 'peace', 'Lincoln', 'rebellion', 'election', 'political', 'negro', 'slavery', 'party', 'States', 'Union', 'question', 'Davis']",slavery,334
eng_1850_gasoline_1,eng,1850,gasoline,"['NYork', 'brig', 'bark', 'Schr', 'Bark', 'Boston', 'Brig', 'Ship', 'Philadelphia', 'ship', 'schr', 'Sept', 'Mary', 'Liverpool', 'Baltimore']",boats,118
eng_1850_gasoline_2,eng,1850,gasoline,"['bounty', 'SATURDAY', 'BRAIN', 'BROADWAY', 'MONDAY', 'MARCH', 'MATINEE', 'EVENING', 'substitute', 'grand', 'MUSIC', 'THEATRE', 'piano', 'APRIL', 'WOOD']",theatre,61
eng_1850_gasoline_3,eng,1850,gasoline,"['bill', 'dollar', 'million', 'debt', 'national', 'year', 'present', 'increase', 'labor', 'interest', 'money', 'thousand', 'time', 'amendment', 'public']",economy,95
eng_1850_gasoline_4,eng,1850,gasoline,"['reference', 'situation', 'apply', 'SITUATION', 'respectable', 'want', 'cook', 'woman', 'WANTED', 'YOUNO', 'young', 'chambermaid', 'GIRL', 'Herald', 'girl']",hiring,110
eng_1850_gasoline_5,eng,1850,gasoline,"['Broadway', 'apply', 'reward', 'street', 'atreet', 'pier', 'horse', 'Harness', 'PARTNER', 'Furniture', 'rosewood', 'avenue', 'cabin', 'corner', 'Herald']",sakes,168
eng_1850_gasoline_6,eng,1850,gasoline,"['bbls', 'sale', 'market', 'bushel', 'demand', 'quiet', 'dull', 'price', 'flour', 'Erie', 'prime', 'Central', 'extra', 'steady', 'Western']",production,416
eng_1850_gasoline_7,eng,1850,gasoline,"['funeral', 'invite', 'residence', 'respectfully', 'attend', 'friend', 'dividend', 'aged', 'relative', 'street', 'afternoon', 'Company', 'family', 'daughter', 'COMPANY']",funeral,214
eng_1850_gasoline_8,eng,1850,gasoline,"['apply', 'avenue', 'street', 'SALE', 'room', 'acre', 'location', 'furnished', 'house', 'rent', 'gentleman', 'atreet', 'story', 'modern', 'inquire']",real estate,208
eng_1850_gasoline_9,eng,1850,gasoline,"['pound', 'cent', 'exceed', 'value', 'duty', 'manufacture', 'shall', 'person', 'coal', 'gallon', 'stamp', 'March', 'yard', 'square', 'license']",production,33
eng_1850_gasoline_10,eng,1850,gasoline,"['John', 'Henry', 'child', 'April', 'Miss', 'wife', 'Thompson', 'George', 'James', 'Mann', 'June', 'Mary', 'Ward', 'Capt', 'City']",random,0
eng_1850_gasoline_11,eng,1850,gasoline,"['lira', 'tear', 'bare', 'moat', 'anil', 'lata', 'wltb', 'Ilia', 'thai', 'light', 'tail', 'thia', 'tbla', 'April', 'tlie']",random,0
eng_1850_gasoline_12,eng,1850,gasoline,"['General', 'rebel', 'yesterday', 'army', 'enemy', 'Judge', 'force', 'Court', 'officer', 'troop', 'Sherman', 'prisoner', 'trial', 'arrest', 'capture']",crime,273
eng_1850_gasoline_13,eng,1850,gasoline,"['Emperor', 'american', 'visit', 'London', 'Mexico', 'America', 'Paris', 'french', 'France', 'England', 'think', 'look', 'word', 'hear', 'government']",international politics,151
sp_1860_iron_0,sp,1860,iron,"['teatro', 'mujer', 'autor', 'toro', 'padre', 'artista', 'escena', 'publico', 'obra', 'acto', 'cuadro', 'casa', 'madre', 'calle', 'medio']",theatre,104
sp_1860_iron_1,sp,1860,iron,"['partido', 'Gobierno', 'gobierno', 'ministro', 'derecho', 'señor', 'politico', 'libertad', 'republicano', 'colega', 'proyecto', 'periodico', 'articulo', 'diputado', 'cuestion']",politics,445
sp_1860_iron_2,sp,1860,iron,"['frasco', 'farmacia', 'precio', 'trapo', 'Doña', 'hila', 'caja', 'vender', 'estomago', 'curar', 'calle', 'afección', 'pildora', 'sangre', 'botica']",medicine,931
sp_1860_iron_3,sp,1860,iron,"['vida', 'cuyo', 'metro', 'agua', 'mundo', 'tiempo', 'trabajo', 'tierra', 'idea', 'hombre', 'mano', 'industria', 'valor', 'tanto', 'siglo']",production,435
sp_1860_iron_4,sp,1860,iron,"['ayer', 'carlista', 'general', 'provincia', 'Jose', 'nombrar', 'gobernador', 'distrito', 'Madrid', 'oficial', 'jefe', 'civil', 'coronel', 'Barcelona', 'capital']",government,652
sp_1860_iron_5,sp,1860,iron,"['ejercito', 'llegar', 'Francia', 'Paris', 'soldado', 'francés', 'tropa', 'carta', 'franz', 'enemigo', 'hora', 'fuerza', 'fuego', 'salir', 'pasar']",war,139
fr_1880_gasoline_0,fr,1880,gasoline,"['theâtre', 'mlle', 'rôle', 'acte', 'representation', 'artiste', 'scene', 'comedie', 'succe', 'musique', 'drame', 'piece', 'accessit', 'soir', 'concert']",theatre,60
fr_1880_gasoline_1,fr,1880,gasoline,"['ninon', 'toilette', 'exotique', 'cheveux', 'parf', 'peau', 'lait', 'blanc', 'bain', 'franco', 'fleur', 'flacon', 'lampe', 'soie', 'cafe']",perfume,179
fr_1880_gasoline_2,fr,1880,gasoline,"['banque', 'Credit', 'incendie', 'action', 'credit', 'comptant', 'terme', 'valeur', 'centime', 'obligation', 'cote', 'caisse', 'capsule', 'Toilette', 'coupon']",stock,269
fr_1880_gasoline_3,fr,1880,gasoline,"['Gambetta', 'politique', 'gouvernement', 'guerre', 'pouvoir', 'pays', 'question', 'parti', 'ministre', 'republique', 'falloir', 'ministere', 'faire', 'vouloir', 'droit']",politics,104
fr_1880_gasoline_4,fr,1880,gasoline,"['franc', 'somme', 'produire', 'compte', 'beaucoup', 'voie', 'titre', 'million', 'travail', 'decembre', 'condition', 'annee', 'traite', 'affaire', 'courant']",production,56
fr_1880_gasoline_5,fr,1880,gasoline,"['hier', 'police', 'commissaire', 'nomme', 'matin', 'soir', 'sieur', 'quartier', 'coup', 'victime', 'voisin', 'heure', 'individu', 'blesse', 'metre']",crime,131
fr_1880_gasoline_6,fr,1880,gasoline,"['president', 'general', 'depute', 'ancien', 'prefet', 'conseil', 'maire', 'liste', 'chef', 'comite', 'conseiller', 'municipal', 'avocat', 'candidat', 'conservateur']",politics,39
fr_1880_gasoline_7,fr,1880,gasoline,"['faire', 'être', 'moment', 'mettre', 'môme', 'taire', 'entendre', 'arriver', 'peine', 'bruit', 'passer', 'jour', 'payer', 'tard', 'famille']",random,0
fr_1880_gasoline_8,fr,1880,gasoline,"['comte', 'tableau', 'prince', 'marquis', 'comtesse', 'Victor', 'grand', 'peintre', 'beau', 'salon', 'baron', 'travers', 'Hugo', 'œuvre', 'figure']",aristocracy,55
fr_1880_gasoline_9,fr,1880,gasoline,"['peuple', 'Jules', 'France', 'religieux', 'Rome', 'français', 'Louise', 'revolution', 'portrait', 'Michel', 'Paul', 'italien', 'jamais', 'ecole', 'societe']",religion,16
fr_1880_gasoline_10,fr,1880,gasoline,"['avoir', 'femme', 'bien', 'Monsieur', 'mere', 'jeune', 'pere', 'rien', 'vouloir', 'devoir', 'dire', 'oeil', 'savoir', 'fille', 'monsieur']",family,162
fr_1880_gasoline_11,fr,1880,gasoline,"['notaire', 'mise', 'hectare', 'avoue', 'prix', 'contenance', 'vendre', 'parc', 'ench', 'louer', 'jardin', 'notair', 'avril', 'enchere', 'chasse']",real estate,95
fr_1850_iron_0,fr,1850,iron,"['jamais', 'cœur', 'bien', 'faire', 'dire', 'vouloir', 'savoir', 'être', 'Dieu', 'femme', 'chose', 'falloir', 'homme', 'main', 'fille']",religion,138
fr_1850_iron_1,fr,1850,iron,"['bois', 'metre', 'saint', 'bord', 'palais', 'jardin', 'maison', 'pont', 'salle', 'blanc', 'voiture', 'fete', 'ville', 'fleur', 'beau']",palaces,113
fr_1850_iron_2,fr,1850,iron,"['flacon', 'chocolat', 'maladie', 'traitement', 'parc', 'quevenn', 'Micaela', 'Alvarez', 'sirop', 'ferrugineux', 'pharmacie', 'fabrique', 'preparation', 'tonique', 'citrate']",medicine,216
fr_1850_iron_3,fr,1850,iron,"['hier', 'tion', 'president', 'politique', 'ministre', 'journal', 'droit', 'ment', 'liberte', 'question', 'contre', 'gouvernement', 'police', 'cour', 'reine']",government,374
fr_1850_iron_4,fr,1850,iron,"['obligation', 'credit', 'action', 'Compagnie', 'emprunt', 'Societe', 'million', 'banquier', 'souscription', 'actionnaire', 'foncier', 'general', 'banque', 'capital', 'tirage']",stock,290
fr_1850_iron_5,fr,1850,iron,"['journal', 'poete', 'œuvre', 'Dumas', 'volume', 'livre', 'numero', 'revue', 'page', 'ouvrage', 'lecteur', 'Figaro', 'mlle', 'lettre', 'illustre']",literature,40
fr_1850_iron_6,fr,1850,iron,"['Kinck', 'MILAN', 'Arrivee', 'TURIN', 'classe', 'depart', 'billet', 'valable', 'Turin', 'Mazas', 'PARIS', 'turin', 'Novare', 'surlendemain', 'direct']",trains,321
fr_1850_iron_7,fr,1850,iron,"['mesd', 'Francfort', 'francfort', 'Hombourg', 'trajet', 'Strasbourg', 'bourg', 'modere', 'Villas', 'foret', 'appartement', 'restaurer', 'chapelle', 'heure', 'Concerts']",travel,278
fr_1850_iron_8,fr,1850,iron,"['coup', 'être', 'homme', 'garde', 'mort', 'tete', 'bras', 'nuit', 'voir', 'pied', 'cheval', 'moment', 'côte', 'general', 'porte']",random,0
fr_1850_iron_9,fr,1850,iron,"['monsieur', 'femme', 'bien', 'avoir', 'mere', 'vouloir', 'venir', 'comte', 'marquis', 'faire', 'enfant', 'pere', 'devoir', 'famille', 'temoin']",family,111
fr_1850_iron_10,fr,1850,iron,"['Monsieur', 'theâtre', 'piece', 'bien', 'acte', 'mademoiselle', 'franc', 'scene', 'rôle', 'jouer', 'monsieur', 'artiste', 'faire', 'talent', 'auteur']",theatre,218
ger_1910_gasoline_0,ger,1910,gasoline,"['verk', 'Bill', 'billig', 'suchen', 'verkaufen', 'Gesucht', 'Verk', 'bill', 'Sofa', 'Naeh', 'Bettst', 'verkauf', 'Maedch', 'Tisch', 'Altona']",sales,788
ger_1910_gasoline_1,ger,1910,gasoline,"['Juni', 'Juli', 'Dampfer', 'Beerd', 'gestern', 'August', 'Februar', 'Minute', 'Pfund', 'April', 'Kapitaen', 'angeklagter', 'abend', 'Feuer', 'Bord']",boats,242
ger_1910_gasoline_2,ger,1910,gasoline,"['Musk', 'Frau', 'Rate', 'verw', 'Otto', 'Carl', 'Paul', 'Hermann', 'Ernst', 'Heinrich', 'Wilhelm', 'Kompagnie', 'verwunden', 'Anna', 'Verw']",companies,128
ger_1910_gasoline_3,ger,1910,gasoline,"['Krieg', 'deutsch', 'Regierung', 'russisch', 'englisch', 'franzoesisch', 'Deutschland', 'Truppe', 'Oktober', 'Feind', 'Staat', 'England', 'November', 'Offizier', 'Million']",war,1235
ger_1910_gasoline_4,ger,1910,gasoline,"['Antrag', 'Senat', 'Buergerschaft', 'Pastor', 'bitten', 'muessen', 'wenden', 'koenn', 'Ausschuß', 'Maerz', 'betreffend', 'jung', 'Brief', 'Schule', 'Kind']",public interest,169
sp_1880_iron_0,sp,1880,iron,"['pais', 'España', 'guerra', 'creer', 'necesidad', 'venir', 'tiempo', 'derecho', 'caso', 'dejar', 'crisis', 'fuerza', 'politico', 'situacion', 'poder']",government,208
sp_1880_iron_1,sp,1880,iron,"['casa', 'puerta', 'hora', 'cuadro', 'familia', 'marido', 'noche', 'hijo', 'esperar', 'conde', 'calle', 'novela', 'llevar', 'caballero', 'señor']",family,89
sp_1880_iron_2,sp,1880,iron,"['toro', 'Juan', 'salir', 'salio', 'corrida', 'soltar', 'palo', 'Salvador', 'duque', 'policia', 'crimen', 'llego', 'caballo', 'premio', 'cara']",bullfight,30
sp_1880_iron_3,sp,1880,iron,"['mujer', 'hombre', 'amor', 'vida', 'padre', 'cosa', 'mundo', 'poeta', 'alma', 'palabra', 'mano', 'Dios', 'querer', 'pobre', 'libro']",literature,231
sp_1880_iron_4,sp,1880,iron,"['agua', 'metro', 'tierra', 'aire', 'maquina', 'altura', 'electrico', 'corriente', 'globo', 'atmosfera', 'escalera', 'hilo', 'extremo', 'puente', 'calor']",machines,119
sp_1880_iron_5,sp,1880,iron,"['señor', 'ministro', 'sesion', 'gobierno', 'proyecto', 'diputado', 'partido', 'Consejo', 'comision', 'marqu', 'Congreso', 'Canovas', 'Sagasta', 'Camara', 'discurso']",politics,82
sp_1880_iron_6,sp,1880,iron,"['pueblo', 'hecho', 'español', 'publico', 'grupo', 'ultimo', 'autor', 'mente', 'seguro', 'persona', 'duda', 'justicia', 'empezar', 'lucha', 'distinto']",public interest,26
sp_1880_iron_7,sp,1880,iron,"['pesetas', 'millón', 'comercio', 'valor', 'provincia', 'vino', 'Sociedad', 'gasto', 'pagar', 'ferrocarril', 'articulo', 'aumento', 'producto', 'cantidad', 'general']",stock,93
sp_1880_iron_8,sp,1880,iron,"['ayer', 'calle', 'idem', 'teatro', 'anoche', 'Madrid', 'Jose', 'numero', 'guardia', 'Manuel', 'acto', 'distrito', 'Casa', 'mañana', 'noche']",theatre,293
sp_1880_iron_9,sp,1880,iron,"['sello', 'reactivo', 'alterado', 'pureza', 'loduro', 'ACEITE', 'nulo', 'debilitada', 'terapeutico', 'constitución', 'impuro', 'Pildoras', 'organismo', 'estimular', 'irritante']",medicine,115
sp_1880_iron_10,sp,1880,iron,"['HIERRO', 'Hierro', 'Vino', 'carne', 'Anemia', 'Sangre', 'sangre', 'reparador', 'estomago', 'Quina', 'Aroud', 'empobrecido', 'medica', 'Afecciones', 'Energia']",medicine,507
sp_1880_iron_11,sp,1880,iron,"['noticia', 'general', 'periodico', 'autoridad', 'orden', 'recibir', 'jefe', 'gobernador', 'ministro', 'ayer', 'militar', 'oficial', 'llegar', 'buque', 'telegrama']",newspaper,150
sp_1880_iron_12,sp,1880,iron,"['fabrica', 'centro', 'taller', 'America', 'obrero', 'completo', 'mina', 'enviar', 'pieza', 'objeto', 'masa', 'terreno', 'trabajo', 'materia', 'industria']",factories,53
sp_1880_iron_13,sp,1880,iron,"['precio', 'vender', 'Madrid', 'pesetas', 'medio', 'frasco', 'principal', 'pral', 'botica', 'clase', 'caja', 'surtido', 'calle', 'casa', 'mueble']",sales,519
ger_1880_iron_0,ger,1880,iron,"['sehen', 'Auge', 'wissen', 'Mensch', 'denken', 'rufen', 'Leben', 'Welt', 'fragen', 'sagen', 'Gesicht', 'leben', 'Vater', 'Herz', 'Hand']",body,480
ger_1880_iron_1,ger,1880,iron,"['Pastor', 'Heinrich', 'Friedrich', 'Wilhelm', 'Carl', 'Johann', 'Anna', 'angeklagter', 'August', 'Marie', 'Maria', 'Standesamt', 'Dorothea', 'Hermann', 'Predigt']",religion,127
ger_1880_iron_2,ger,1880,iron,"['loeo', 'gratis', 'Oktober', 'Preis', 'Auswahl', 'empfehlen', 'Akte', 'Methode', 'Privatmeldung', 'Sonnt', 'Garantie', 'Zaehne', 'erstatt', 'billig', 'Unterricht']",sales,267
ger_1880_iron_3,ger,1880,iron,"['gestern', 'fich', 'Dampfer', 'Schiff', 'hiesig', 'wohnend', 'Juli', 'Leiche', 'Kapitaen', 'verhaften', 'erleiden', 'Senat', 'Bord', 'Juni', 'Oktober']",boats,597
ger_1880_iron_4,ger,1880,iron,"['verk', 'Maedch', 'Bill', 'Verk', 'billig', 'Naeh', 'verkaufen', 'Gesucht', 'Bettst', 'suchen', 'Piano', 'Stuehle', 'eleg', 'Bett', 'Stell']",sales,783
ger_1880_iron_5,ger,1880,iron,"['Regierung', 'Antrag', 'deutsch', 'Frage', 'Staat', 'Deutschland', 'Million', 'Kaiser', 'Partei', 'Minister', 'Redner', 'muessen', 'Gesetz', 'Praesident', 'England']",politics,1093
fr_1890_gasoline_0,fr,1890,gasoline,"['noir', 'blanc', 'jolie', 'genre', 'couleur', 'toilette', 'fleur', 'grand', 'costume', 'vert', 'rouge', 'goût', 'rose', 'bleu', 'table']",fashion,189
fr_1890_gasoline_1,fr,1890,gasoline,"['comte', 'mlle', 'prince', 'comtesse', 'marquis', 'general', 'fete', 'baron', 'lieutenant', 'princesse', 'professeur', 'ancien', 'Henri', 'directeur', 'Leon']",aristocracy,91
fr_1890_gasoline_2,fr,1890,gasoline,"['guerre', 'politique', 'pays', 'gouvernement', 'falloir', 'ministre', 'question', 'faire', 'pouvoir', 'France', 'bien', 'droit', 'point', 'français', 'parti']",politics,443
fr_1890_gasoline_3,fr,1890,gasoline,"['longueur', 'course', 'mutuel', 'prix', 'Pari', 'battre', 'club', 'troisieme', 'metre', 'automobile', 'place', 'kilometre', 'coureur', 'yacht', 'match']",car race,293
fr_1890_gasoline_4,fr,1890,gasoline,"['scene', 'chose', 'acte', 'rôle', 'œuvre', 'theâtre', 'artiste', 'bien', 'jamais', 'cœur', 'piece', 'monsieur', 'tableau', 'oeil', 'trop']",theatre,385
fr_1890_gasoline_5,fr,1890,gasoline,"['chambre', 'centime', 'franc', 'banque', 'president', 'cours', 'conseil', 'comptant', 'seance', 'commission', 'terme', 'Compagnie', 'budget', 'cour', 'proce']",companies,182
fr_1890_gasoline_6,fr,1890,gasoline,"['femme', 'hier', 'coup', 'police', 'heure', 'commissaire', 'être', 'matin', 'pauvre', 'victime', 'corps', 'porte', 'jeune', 'mari', 'Jean']",crime,308
fr_1890_gasoline_7,fr,1890,gasoline,"['cuisiniere', 'refer', 'reference', 'place', 'valet', 'menage', 'ecrire', 'representation', 'demande', 'PARIS', 'Theâtre', 'Figaro', 'poudre', 'concierge', 'comedie']",theatre,659
ger_1920_gasoline_0,ger,1920,gasoline,"['Regierung', 'Partei', 'franzoesisch', 'Flieger', 'September', 'Frankreich', 'Flug', 'politisch', 'englisch', 'August', 'Million', 'Frage', 'angeklagter', 'Paris', 'Staat']",politics,324
ger_1920_gasoline_1,ger,1920,gasoline,"['nich', 'Senat', 'Froo', 'Sick', 'Ober', 'Hein', 'harr', 'Mark', 'Gemeinde', 'hett', 'Buergerschaft', 'angestellter', 'Verkehr', 'Direktor', 'praktisch']",companies,23
ger_1920_gasoline_2,ger,1920,gasoline,"['nachm', 'Dampfer', 'April', 'Januar', 'Altona', 'Firma', 'Hafen', 'Wandsbek', 'Februar', 'Prozent', 'erteilen', 'hiesig', 'Gesellschaft', 'Heinrich', 'Wilhelm']",boats,53
ger_1920_gasoline_3,ger,1920,gasoline,"['verk', 'Bill', 'suchen', 'Verk', 'Heirat', 'billig', 'Moebl', 'Altona', 'vern', 'Maedch', 'Verl', 'bill', 'Heir', 'Laden', 'kaufen']",sales,80
ger_1920_gasoline_4,ger,1920,gasoline,"['Frau', 'Kind', 'Mensch', 'Wasser', 'Film', 'jung', 'Auge', 'Feuer', 'Mutter', 'denken', 'Haus', 'Nacht', 'Gesicht', 'Freund', 'sitzen']",family,260
ger_1920_gasoline_5,ger,1920,gasoline,"['Meter', 'rennen', 'Juni', 'Wagen', 'Fahrt', 'Spiel', 'Fahrer', 'Juli', 'Polizei', 'Punkt', 'Klasse', 'Kampf', 'Sonntag', 'Maschine', 'Runde']",car race,128
ger_1920_gasoline_6,ger,1920,gasoline,"['Heimr', 'AuSr', 'loko', 'Markt', 'Juli', 'Sevt', 'Juni', 'Maer', 'Kilo', 'Rotterdam', 'Nordsee', 'Mill', 'Bank', 'Ausr', 'Preis']",boats,139
sp_1920_gasoline_0,sp,1920,gasoline,"['gobernador', 'civil', 'obrero', 'alcalde', 'autoridad', 'huelga', 'ciudad', 'puerto', 'presidente', 'visitar', 'Barcelona', 'Exposicion', 'numeroso', 'acto', 'viaje']",government,259
sp_1920_gasoline_1,sp,1920,gasoline,"['calle', 'lesión', 'grave', 'casa', 'guardia', 'vecino', 'pronostico', 'automovil', 'herido', 'juez', 'herida', 'Juzgado', 'cayo', 'detener', 'producir']",crime,285
sp_1920_gasoline_2,sp,1920,gasoline,"['partido', 'equipo', 'toro', 'idem', 'Avila', 'jugar', 'carrera', 'campeonato', 'faena', 'Club', 'azul', 'jugador', 'fanego', 'muleta', 'torero']",bullfight,74
sp_1920_gasoline_3,sp,1920,gasoline,"['pobre', 'mano', 'poner', 'traje', 'negro', 'rico', 'color', 'correr', 'blanco', 'rojo', 'moderno', 'paso', 'clase', 'frio', 'petroleo']",fashion,205
sp_1920_gasoline_4,sp,1920,gasoline,"['coronel', 'general', 'tropa', 'enemigo', 'jefe', 'soldado', 'teniente', 'quie', 'Directorio', 'alto', 'rebelde', 'militar', 'fuerza', 'Guerra', 'Melilla']",military,76
sp_1920_gasoline_5,sp,1920,gasoline,"['señor', 'Gobierno', 'ministro', 'politico', 'proyecto', 'Comision', 'asunto', 'millón', 'Republica', 'problema', 'presupuesto', 'pedir', 'politica', 'voto', 'partido']",politics,356
sp_1920_gasoline_6,sp,1920,gasoline,"['medio', 'cuarto', 'media', 'exito', 'compañia', 'sonoro', 'Gobernacion', 'Hotel', 'ANUNCIOS', 'treinta', 'Noticias', 'campanada', 'estreno', 'IMPARCIAL', 'recibir']",news,244
sp_1920_gasoline_7,sp,1920,gasoline,"['Jose', 'doctor', 'Garcia', 'Maria', 'doña', 'Antonio', 'Luis', 'pesetas', 'Francisco', 'Fernandez', 'Manuel', 'kilo', 'Real', 'Martin', 'Lopez']",random,0
sp_1920_gasoline_8,sp,1920,gasoline,"['vida', 'precio', 'llegar', 'idea', 'pueblo', 'vino', 'tener', 'tierra', 'unico', 'tiempo', 'caso', 'mercado', 'trigo', 'producto', 'razon']",production,409
sp_1920_gasoline_9,sp,1920,gasoline,"['mujer', 'teatro', 'hombre', 'artista', 'obra', 'autor', 'arte', 'amor', 'señora', 'noche', 'exito', 'hija', 'vida', 'Reina', 'alma']",theatre,113
sp_1920_gasoline_10,sp,1920,gasoline,"['aviador', 'vuelo', 'avion', 'aparato', 'Unidos', 'piloto', 'Italia', 'español', 'Alemania', 'Inglaterra', 'Franco', 'Fabra', 'Londres', 'país', 'Francia']",airplanes,189
sp_1920_gasoline_11,sp,1920,gasoline,"['idem', 'Amortizable', 'corriente', 'acción', 'Banco', 'Bolsa', 'cambio', 'Cedulas', 'serie', 'Norte', 'Credito', 'contado', 'Madrileña', 'libra', 'Minas']",stock,894
sp_1920_gasoline_12,sp,1920,gasoline,"['Consejo', 'decreto', 'orden', 'ministerio', 'general', 'Hacienda', 'Trabajo', 'cion', 'entidad', 'Nacional', 'Comite', 'Congreso', 'ministro', 'capital', 'plazo']",economy,224
sp_1920_gasoline_13,sp,1920,gasoline,"['Razon', 'pesetas', 'precio', 'mueble', 'kilogramo', 'docena', 'Telefono', 'vendo', 'Santa', 'Escribid', 'economico', 'escribir', 'alhaja', 'apartado', 'Consulta']",sales,150
sp_1890_iron_0,sp,1890,iron,"['obrero', 'provincia', 'trabajo', 'Barcelona', 'buque', 'puerto', 'Cadiz', 'huelga', 'regimiento', 'ingeniero', 'soldado', 'pesetas', 'pago', 'ción', 'seccion']",workers,342
sp_1890_iron_1,sp,1890,iron,"['tiempo', 'llegar', 'hombre', 'venir', 'cosa', 'querer', 'dejar', 'momento', 'haber', 'entrar', 'decir', 'obra', 'poder', 'palabra', 'pasar']",random,0
sp_1890_iron_2,sp,1890,iron,"['casa', 'puerta', 'maquina', 'electrico', 'hora', 'vender', 'madera', 'calle', 'joven', 'mirar', 'piedra', 'pral', 'alma', 'cama', 'reloj']",sales,1318
sp_1890_iron_3,sp,1890,iron,"['pesetas', 'idem', 'Jose', 'Garcia', 'Manuel', 'Antonio', 'Francisco', 'Fernandez', 'Lopez', 'Juan', 'hijo', 'Perez', 'Gonzalez', 'Madrid', 'medio']",random,0
sp_1890_iron_4,sp,1890,iron,"['toro', 'Hernia', 'peligro', 'caballo', 'corrida', 'producir', 'operacion', 'triste', 'voluntad', 'superior', 'energia', 'vida', 'sistema', 'palo', 'ventaja']",bullfight,99
sp_1890_iron_5,sp,1890,iron,"['ayer', 'ministro', 'general', 'gobierno', 'noche', 'señor', 'mañana', 'Cuba', 'comision', 'noticia', 'partido', 'jefe', 'civil', 'Madrid', 'numero']",international politics,1094
fr_1900_gasoline_0,fr,1900,gasoline,"['comte', 'prix', 'mlle', 'longueur', 'voiture', 'course', 'mutuel', 'marquis', 'Pari', 'baron', 'comtesse', 'gagner', 'comtess', 'vicomte', 'club']",race,692
fr_1900_gasoline_1,fr,1900,gasoline,"['ministre', 'être', 'president', 'general', 'conseil', 'gouvernement', 'vouloir', 'politique', 'falloir', 'homme', 'chose', 'bien', 'voir', 'hier', 'droit']",politics,2036
fr_1900_gasoline_2,fr,1900,gasoline,"['cuisiniere', 'refer', 'valet', 'reference', 'million', 'place', 'menage', 'demande', 'Figaro', 'desir', 'chambre', 'ecrire', 'banque', 'franc', 'Compagnie']",hiring,444
sp_1900_iron_0,sp,1900,iron,"['vida', 'hombre', 'tiempo', 'agua', 'tierra', 'mano', 'cosa', 'mundo', 'libro', 'querer', 'vivir', 'alma', 'dejar', 'amor', 'viejo']",literature,725
sp_1900_iron_1,sp,1900,iron,"['precio', 'vender', 'casa', 'Madrid', 'barato', 'pral', 'clase', 'farmacia', 'desear', 'curar', 'pesetas', 'venta', 'mueble', 'gratis', 'enfermedad']",sales,1182
sp_1900_iron_2,sp,1900,iron,"['gobernador', 'llegar', 'mañana', 'jefe', 'militar', 'TELÉGRAFO', 'noticia', 'autoridad', 'persona', 'quedar', 'civil', 'casa', 'ruso', 'policia', 'guardia']",military,444
sp_1900_iron_3,sp,1900,iron,"['Jose', 'ayer', 'toro', 'medio', 'noche', 'Madrid', 'teatro', 'Garcia', 'calle', 'Manuel', 'cuarto', 'Maria', 'fiesta', 'Antonio', 'señora']",entertainment,451
